codigo_ibge,ano,turno,data_eleicao,cargo,aptos,secoes,comparecimento,abstencoes,votos_validos,votos_brancos,votos_nulos,votos_nominais,votos_legenda
4202081,2006,1,2006-10-01,governador,2360,7,2080,280,1984,33,63,1984,0
4202081,2006,1,2006-10-01,presidente,2360,7,2080,280,1971,30,79,1971,0
4202081,2006,1,2006-10-01,senador,2360,7,2080,280,1807,106,167,1807,0
4202099,2006,1,2006-10-01,deputado estadual,1792,7,1562,230,1495,47,20,1368,127
4202099,2006,1,2006-10-01,deputado federal,1792,7,1562,230,1499,49,14,1402,97
4202099,2006,1,2006-10-01,governador,1792,7,1562,230,1480,22,60,1480,0
4202099,2006,1,2006-10-01,presidente,1792,7,1562,230,1448,18,96,1448,0
4202099,2006,1,2006-10-01,senador,1792,7,1562,230,1381,60,121,1381,0
4202107,2006,1,2006-10-01,deputado estadual,12280,32,9655,2625,8859,550,246,8093,766
4202107,2006,1,2006-10-01,deputado federal,12280,32,9655,2625,8689,699,267,7999,690
4202107,2006,1,2006-10-01,governador,12280,32,9655,2625,8774,370,511,8774,0
4202107,2006,1,2006-10-01,presidente,12280,32,9655,2625,8969,263,423,8969,0
4202107,2006,1,2006-10-01,senador,12280,32,9655,2625,7864,905,886,7864,0
4202131,2006,1,2006-10-01,deputado estadual,4312,18,3780,532,3628,113,39,3407,221
4202131,2006,1,2006-10-01,deputado federal,4312,18,3780,532,3583,142,55,3418,165
4202131,2006,1,2006-10-01,governador,4312,18,3780,532,3523,70,187,3523,0
4202131,2006,1,2006-10-01,presidente,4312,18,3780,532,3564,55,161,3564,0
4202131,2006,1,2006-10-01,senador,4312,18,3780,532,3265,235,280,3265,0
4202156,2006,1,2006-10-01,deputado estadual,2180,9,1855,325,1734,81,40,1573,161
4202156,2006,1,2006-10-01,deputado federal,2180,9,1855,325,1734,85,36,1608,126
4202156,2006,1,2006-10-01,governador,2180,9,1855,325,1734,32,89,1734,0
4202156,2006,1,2006-10-01,presidente,2180,9,1855,325,1713,34,108,1713,0
4202156,2006,1,2006-10-01,senador,2180,9,1855,325,1543,121,191,1543,0
4202206,2006,1,2006-10-01,deputado estadual,7524,25,6737,787,6174,324,239,5716,458
4202206,2006,1,2006-10-01,deputado federal,7524,25,6737,787,5895,492,350,5472,423
4202206,2006,1,2006-10-01,governador,7524,25,6737,787,6072,250,415,6072,0
4202206,2006,1,2006-10-01,presidente,7524,25,6737,787,6221,174,342,6221,0
4202206,2006,1,2006-10-01,senador,7524,25,6737,787,5224,653,860,5224,0
4202305,2006,1,2006-10-01,deputado estadual,33760,92,29794,3966,26583,2018,1193,24267,2316
4202305,2006,1,2006-10-01,deputado federal,33760,92,29794,3966,26351,2129,1314,24302,2049
4202305,2006,1,2006-10-01,governador,33760,92,29794,3966,26671,1246,1877,26671,0
4202305,2006,1,2006-10-01,presidente,33760,92,29794,3966,27190,930,1674,27190,0
4202305,2006,1,2006-10-01,senador,33760,92,29794,3966,24109,2553,3132,24109,0
4202404,2006,1,2006-10-01,deputado estadual,202657,547,177585,25072,157362,10440,9783,146618,10744
4202404,2006,1,2006-10-01,deputado federal,202657,547,177585,25072,154423,11838,11324,144620,9803
4202404,2006,1,2006-10-01,governador,202657,547,177585,25072,155602,8335,13648,155602,0
4202404,2006,1,2006-10-01,presidente,202657,547,177585,25072,163255,4893,9437,163255,0
4202404,2006,1,2006-10-01,senador,202657,547,177585,25072,142080,14527,20978,142080,0
4202438,2006,1,2006-10-01,deputado estadual,2641,13,2407,234,2315,58,34,2076,239
4202438,2006,1,2006-10-01,deputado federal,2641,13,2407,234,2300,72,35,2105,195
4202438,2006,1,2006-10-01,governador,2641,13,2407,234,2208,45,154,2208,0
4202438,2006,1,2006-10-01,presidente,2641,13,2407,234,2232,45,130,2232,0
4202438,2006,1,2006-10-01,senador,2641,13,2407,234,2099,94,214,2099,0
4202453,2006,1,2006-10-01,deputado estadual,8198,22,6609,1589,5817,469,323,5300,517
4202453,2006,1,2006-10-01,deputado federal,8198,22,6609,1589,5621,599,389,5099,522
4202453,2006,1,2006-10-01,governador,8198,22,6609,1589,5738,362,509,5738,0
4202453,2006,1,2006-10-01,presidente,8198,22,6609,1589,6043,207,359,6043,0
4202453,2006,1,2006-10-01,senador,8198,22,6609,1589,5027,775,807,5027,0
4202503,2006,1,2006-10-01,deputado estadual,3173,11,2766,407,2627,96,43,2288,339
4202503,2006,1,2006-10-01,deputado federal,3173,11,2766,407,2621,105,40,2398,223
4202503,2006,1,2006-10-01,governador,3173,11,2766,407,2568,49,149,2568,0
4202503,2006,1,2006-10-01,presidente,3173,11,2766,407,2508,51,207,2508,0
4202503,2006,1,2006-10-01,senador,3173,11,2766,407,2243,195,328,2243,0
4202537,2006,1,2006-10-01,deputado estadual,1923,7,1638,285,1553,63,22,1404,149
4202537,2006,1,2006-10-01,deputado federal,1923,7,1638,285,1547,76,15,1440,107
4202537,2006,1,2006-10-01,governador,1923,7,1638,285,1544,26,68,1544,0
4202537,2006,1,2006-10-01,presidente,1923,7,1638,285,1514,29,95,1514,0
4202537,2006,1,2006-10-01,senador,1923,7,1638,285,1409,95,134,1409,0
4202578,2006,1,2006-10-01,deputado estadual,1807,7,1556,251,1480,55,21,1353,127
4202578,2006,1,2006-10-01,deputado federal,1807,7,1556,251,1462,67,27,1379,83
4202578,2006,1,2006-10-01,governador,1807,7,1556,251,1457,51,48,1457,0
4202578,2006,1,2006-10-01,presidente,1807,7,1556,251,1420,55,81,1420,0
4202578,2006,1,2006-10-01,senador,1807,7,1556,251,1294,124,138,1294,0
4202602,2006,1,2006-10-01,deputado estadual,6524,22,5341,1183,4995,238,108,4558,437
4202602,2006,1,2006-10-01,deputado federal,6524,22,5341,1183,5000,210,131,4663,337
4202602,2006,1,2006-10-01,governador,6524,22,5341,1183,4930,141,270,4930,0
4202602,2006,1,2006-10-01,presidente,6524,22,5341,1183,4978,112,251,4978,0
4202602,2006,1,2006-10-01,senador,6524,22,5341,1183,4595,281,465,4595,0
4202701,2006,1,2006-10-01,deputado estadual,3092,12,2850,242,2507,233,110,2312,195
4202701,2006,1,2006-10-01,deputado federal,3092,12,2850,242,2315,375,160,2151,164
4202701,2006,1,2006-10-01,governador,3092,12,2850,242,2508,191,151,2508,0
4202701,2006,1,2006-10-01,presidente,3092,12,2850,242,2529,162,159,2529,0
4202701,2006,1,2006-10-01,senador,3092,12,2850,242,2004,486,360,2004,0
4202800,2006,1,2006-10-01,deputado estadual,19321,62,17312,2009,16298,694,320,15167,1131
4202800,2006,1,2006-10-01,deputado federal,19321,62,17312,2009,16081,846,385,15170,911
4202800,2006,1,2006-10-01,governador,19321,62,17312,2009,16056,491,765,16056,0
4202800,2006,1,2006-10-01,presidente,19321,62,17312,2009,16184,402,726,16184,0
4202800,2006,1,2006-10-01,senador,19321,62,17312,2009,14624,1322,1366,14624,0
4202859,2006,1,2006-10-01,deputado estadual,2712,8,2324,388,2156,92,76,1978,178
4202859,2006,1,2006-10-01,deputado federal,2712,8,2324,388,2200,64,60,2087,113
4202859,2006,1,2006-10-01,governador,2712,8,2324,388,2158,41,125,2158,0
4202859,2006,1,2006-10-01,presidente,2712,8,2324,388,2181,35,108,2181,0
4202859,2006,1,2006-10-01,senador,2712,8,2324,388,1957,122,245,1957,0
4202875,2006,1,2006-10-01,deputado estadual,2724,12,2217,507,2106,68,43,1909,197
4202875,2006,1,2006-10-01,deputado federal,2724,12,2217,507,2064,120,33,1887,177
4202875,2006,1,2006-10-01,governador,2724,12,2217,507,2038,54,125,2038,0
4202875,2006,1,2006-10-01,presidente,2724,12,2217,507,2005,34,178,2005,0
4202875,2006,1,2006-10-01,senador,2724,12,2217,507,1840,146,231,1840,0
4202909,2006,1,2006-10-01,deputado estadual,63577,177,56866,6711,51801,2851,2214,48788,3013
4202909,2006,1,2006-10-01,deputado federal,63577,177,56866,6711,48866,4678,3322,46181,2685
4202909,2006,1,2006-10-01,governador,63577,177,56866,6711,50526,2671,3669,50526,0
4202909,2006,1,2006-10-01,presidente,63577,177,56866,6711,52839,1528,2499,52839,0
4202909,2006,1,2006-10-01,senador,63577,177,56866,6711,44609,5723,6534,44609,0
4203006,2006,1,2006-10-01,deputado estadual,46778,151,39555,7223,36755,2038,762,33566,3189
4203006,2006,1,2006-10-01,deputado federal,46778,151,39555,7223,35391,3135,1029,32348,3043
4203006,2006,1,2006-10-01,governador,46778,151,39555,7223,36072,1505,1978,36072,0
4203006,2006,1,2006-10-01,presidente,46778,151,39555,7223,36571,1096,1888,36571,0
4203006,2006,1,2006-10-01,senador,46778,151,39555,7223,32555,3312,3688,32555,0
4203105,2006,1,2006-10-01,deputado estadual,5043,21,4303,740,4060,142,101,3739,321
4203105,2006,1,2006-10-01,deputado federal,5043,21,4303,740,4033,171,99,3724,309
4203105,2006,1,2006-10-01,governador,5043,21,4303,740,4023,87,193,4023,0
4203105,2006,1,2006-10-01,presidente,5043,21,4303,740,3942,104,257,3942,0
4203105,2006,1,2006-10-01,senador,5043,21,4303,740,3598,277,428,3598,0
4203154,2006,1,2006-10-01,deputado estadual,3010,12,2360,650,2296,32,32,2073,223
4203154,2006,1,2006-10-01,deputado federal,3010,12,2360,650,2293,45,22,2116,177
4203154,2006,1,2006-10-01,governador,3010,12,2360,650,2232,30,98,2232,0
4203154,2006,1,2006-10-01,presidente,3010,12,2360,650,2232,25,103,2232,0
4203154,2006,1,2006-10-01,senador,3010,12,2360,650,2072,67,221,2072,0
4203204,2006,1,2006-10-01,deputado estadual,28092,81,23287,4805,21389,1302,596,19450,1939
4203204,2006,1,2006-10-01,deputado federal,28092,81,23287,4805,20855,1754,678,19232,1623
4203204,2006,1,2006-10-01,governador,28092,81,23287,4805,20938,1070,1279,20938,0
4203204,2006,1,2006-10-01,presidente,28092,81,23287,4805,21685,580,1022,21685,0
4203204,2006,1,2006-10-01,senador,28092,81,23287,4805,19121,1991,2175,19121,0
4203253,2006,1,2006-10-01,deputado estadual,2510,12,2227,283,2156,46,25,1950,206
4203253,2006,1,2006-10-01,deputado federal,2510,12,2227,283,2156,41,30,2005,151
4203253,2006,1,2006-10-01,governador,2510,12,2227,283,2082,24,121,2082,0
4203253,2006,1,2006-10-01,presidente,2510,12,2227,283,2080,29,118,2080,0
4203253,2006,1,2006-10-01,senador,2510,12,2227,283,2012,52,163,2012,0
4203303,2006,1,2006-10-01,deputado estadual,8814,25,7668,1146,7239,303,126,6722,517
4203303,2006,1,2006-10-01,deputado federal,8814,25,7668,1146,7229,297,142,6845,384
4203303,2006,1,2006-10-01,governador,8814,25,7668,1146,7150,181,337,7150,0
4203303,2006,1,2006-10-01,presidente,8814,25,7668,1146,7145,147,376,7145,0
4203303,2006,1,2006-10-01,senador,8814,25,7668,1146,6411,557,700,6411,0
4203402,2006,1,2006-10-01,deputado estadual,6447,22,5148,1299,4835,220,93,4363,472
4203402,2006,1,2006-10-01,deputado federal,6447,22,5148,1299,4828,232,88,4448,380
4203402,2006,1,2006-10-01,governador,6447,22,5148,1299,4674,125,349,4674,0
4203402,2006,1,2006-10-01,presidente,6447,22,5148,1299,4696,113,339,4696,0
4203402,2006,1,2006-10-01,senador,6447,22,5148,1299,4438,246,464,4438,0
4203501,2006,1,2006-10-01,deputado estadual,6661,22,5422,1239,4914,371,137,4345,569
4203501,2006,1,2006-10-01,deputado federal,6661,22,5422,1239,4889,401,132,4385,504
4203501,2006,1,2006-10-01,governador,6661,22,5422,1239,4997,193,232,4997,0
4203501,2006,1,2006-10-01,presidente,6661,22,5422,1239,5010,121,291,5010,0
4203501,2006,1,2006-10-01,senador,6661,22,5422,1239,4279,512,631,4279,0
4203600,2006,1,2006-10-01,deputado estadual,23148,72,19265,3883,18051,884,330,16493,1558
4203600,2006,1,2006-10-01,deputado federal,23148,72,19265,3883,17263,1560,442,15856,1407
4203600,2006,1,2006-10-01,governador,23148,72,19265,3883,17706,659,900,17706,0
4203600,2006,1,2006-10-01,presidente,23148,72,19265,3883,17796,484,985,17796,0
4203600,2006,1,2006-10-01,senador,23148,72,19265,3883,15791,1691,1783,15791,0
4203709,2006,1,2006-10-01,deputado estadual,7014,22,5924,1090,5369,408,147,4895,474
4203709,2006,1,2006-10-01,deputado federal,7014,22,5924,1090,5246,516,162,4864,382
4203709,2006,1,2006-10-01,governador,7014,22,5924,1090,5361,234,329,5361,0
4203709,2006,1,2006-10-01,presidente,7014,22,5924,1090,5410,198,316,5410,0
4203709,2006,1,2006-10-01,senador,7014,22,5924,1090,4557,713,654,4557,0
4203808,2006,1,2006-10-01,deputado estadual,37888,124,31995,5893,30591,1010,394,29008,1583
4203808,2006,1,2006-10-01,deputado federal,37888,124,31995,5893,29601,1754,640,28366,1235
4203808,2006,1,2006-10-01,governador,37888,124,31995,5893,29714,911,1370,29714,0
4203808,2006,1,2006-10-01,presidente,37888,124,31995,5893,30157,608,1230,30157,0
4203808,2006,1,2006-10-01,senador,37888,124,31995,5893,27166,2450,2379,27166,0
4203907,2006,1,2006-10-01,deputado estadual,14500,43,12385,2115,11647,505,233,10696,951
4203907,2006,1,2006-10-01,deputado federal,14500,43,12385,2115,10910,1097,378,10026,884
4203907,2006,1,2006-10-01,governador,14500,43,12385,2115,11254,524,607,11254,0
4203907,2006,1,2006-10-01,presidente,14500,43,12385,2115,11188,442,755,11188,0
4203907,2006,1,2006-10-01,senador,14500,43,12385,2115,9620,1488,1277,9620,0
4203956,2006,1,2006-10-01,deputado estadual,12228,38,11270,958,10543,473,254,9761,782
4203956,2006,1,2006-10-01,deputado federal,12228,38,11270,958,10276,655,339,9534,742
4203956,2006,1,2006-10-01,governador,12228,38,11270,958,10467,340,463,10467,0
4203956,2006,1,2006-10-01,presidente,12228,38,11270,958,10507,220,543,10507,0
4203956,2006,1,2006-10-01,senador,12228,38,11270,958,9516,758,996,9516,0
4204004,2006,1,2006-10-01,deputado estadual,6153,21,5273,880,4677,452,144,4221,456
4204004,2006,1,2006-10-01,deputado federal,6153,21,5273,880,4498,573,202,4068,430
4204004,2006,1,2006-10-01,governador,6153,21,5273,880,4850,187,236,4850,0
4204004,2006,1,2006-10-01,presidente,6153,21,5273,880,4862,158,253,4862,0
4204004,2006,1,2006-10-01,senador,6153,21,5273,880,4185,537,551,4185,0
4204103,2006,1,2006-10-01,deputado estadual,3744,12,3408,336,3161,182,65,2866,295
4204103,2006,1,2006-10-01,deputado federal,3744,12,3408,336,3131,215,62,2861,270
4204103,2006,1,2006-10-01,governador,3744,12,3408,336,3158,105,145,3158,0
4204103,2006,1,2006-10-01,presidente,3744,12,3408,336,3133,92,183,3133,0
4204103,2006,1,2006-10-01,senador,3744,12,3408,336,2834,270,304,2834,0
4204152,2006,1,2006-10-01,deputado estadual,2205,9,1875,330,1777,69,29,1621,156
4204152,2006,1,2006-10-01,deputado federal,2205,9,1875,330,1706,136,33,1576,130
4204152,2006,1,2006-10-01,governador,2205,9,1875,330,1700,82,93,1700,0
4204152,2006,1,2006-10-01,presidente,2205,9,1875,330,1711,62,102,1711,0
4204152,2006,1,2006-10-01,senador,2205,9,1875,330,1553,154,168,1553,0
4204178,2006,1,2006-10-01,deputado estadual,2761,13,2424,337,2267,115,42,1945,322
4204178,2006,1,2006-10-01,deputado federal,2761,13,2424,337,2283,116,25,2036,247
4204178,2006,1,2006-10-01,governador,2761,13,2424,337,2184,58,182,2184,0
4204178,2006,1,2006-10-01,presidente,2761,13,2424,337,2136,59,229,2136,0
4204178,2006,1,2006-10-01,senador,2761,13,2424,337,1957,157,310,1957,0
4204194,2006,1,2006-10-01,deputado estadual,1946,12,1792,154,1732,30,30,1629,103
4204194,2006,1,2006-10-01,deputado federal,1946,12,1792,154,1716,38,38,1647,69
4204194,2006,1,2006-10-01,governador,1946,12,1792,154,1709,17,66,1709,0
4204194,2006,1,2006-10-01,presidente,1946,12,1792,154,1693,25,74,1693,0
4204194,2006,1,2006-10-01,senador,1946,12,1792,154,1572,96,124,1572,0
4204202,2006,1,2006-10-01,deputado estadual,107670,311,93383,14287,86311,5053,2019,80293,6018
4204202,2006,1,2006-10-01,deputado federal,107670,311,93383,14287,85580,5505,2298,80558,5022
4204202,2006,1,2006-10-01,governador,107670,311,93383,14287,87525,2368,3490,87525,0
4204202,2006,1,2006-10-01,presidente,107670,311,93383,14287,88591,1685,3107,88591,0
4204202,2006,1,2006-10-01,senador,107670,311,93383,14287,81552,5638,6193,81552,0
4204251,2006,1,2006-10-01,deputado estadual,10782,32,9244,1538,8397,482,365,7772,625
4204251,2006,1,2006-10-01,deputado federal,10782,32,9244,1538,8113,639,492,7542,571
4204251,2006,1,2006-10-01,governador,10782,32,9244,1538,8413,307,524,8413,0
4204251,2006,1,2006-10-01,presidente,10782,32,9244,1538,8484,235,525,8484,0
4204251,2006,1,2006-10-01,senador,10782,32,9244,1538,7546,698,1000,7546,0
4204301,2006,1,2006-10-01,deputado estadual,49991,177,42893,7098,39262,2397,1234,36560,2702
4204301,2006,1,2006-10-01,deputado federal,49991,177,42893,7098,38056,3173,1664,35501,2555
4204301,2006,1,2006-10-01,governador,49991,177,42893,7098,38847,2054,1992,38847,0
4204301,2006,1,2006-10-01,presidente,49991,177,42893,7098,39841,1254,1798,39841,0
4204301,2006,1,2006-10-01,senador,49991,177,42893,7098,34509,4138,4246,34509,0
4204350,2006,1,2006-10-01,deputado estadual,2519,8,2317,202,2146,145,26,1962,184
4204350,2006,1,2006-10-01,deputado federal,2519,8,2317,202,2126,157,34,1990,136
4204350,2006,1,2006-10-01,governador,2519,8,2317,202,2190,64,63,2190,0
4204350,2006,1,2006-10-01,presidente,2519,8,2317,202,2169,49,99,2169,0
4204350,2006,1,2006-10-01,senador,2519,8,2317,202,1971,187,159,1971,0
4204400,2006,1,2006-10-01,deputado estadual,8089,32,6991,1098,6211,596,184,5626,585
4204400,2006,1,2006-10-01,deputado federal,8089,32,6991,1098,6013,754,224,5477,536
4204400,2006,1,2006-10-01,governador,8089,32,6991,1098,6457,238,296,6457,0
4204400,2006,1,2006-10-01,presidente,8089,32,6991,1098,6470,219,302,6470,0
4204400,2006,1,2006-10-01,senador,8089,32,6991,1098,5529,815,647,5529,0
4204459,2006,1,2006-10-01,deputado estadual,1773,7,1603,170,1535,54,14,1401,134
4204459,2006,1,2006-10-01,deputado federal,1773,7,1603,170,1518,70,15,1397,121
4204459,2006,1,2006-10-01,governador,1773,7,1603,170,1528,29,46,1528,0
4204459,2006,1,2006-10-01,presidente,1773,7,1603,170,1513,29,61,1513,0
4204459,2006,1,2006-10-01,senador,1773,7,1603,170,1405,78,120,1405,0
4204509,2006,1,2006-10-01,deputado estadual,10049,34,8709,1340,7982,426,301,7490,492
4204509,2006,1,2006-10-01,deputado federal,10049,34,8709,1340,7783,573,353,7292,491
4204509,2006,1,2006-10-01,governador,10049,34,8709,1340,7999,258,452,7999,0
4204509,2006,1,2006-10-01,presidente,10049,34,8709,1340,8165,162,382,8165,0
4204509,2006,1,2006-10-01,senador,10049,34,8709,1340,7109,690,910,7109,0
4204558,2006,1,2006-10-01,deputado estadual,11285,42,9712,1573,9110,445,157,8259,851
4204558,2006,1,2006-10-01,deputado federal,11285,42,9712,1573,9164,395,153,8484,680
4204558,2006,1,2006-10-01,governador,11285,42,9712,1573,8989,246,477,8989,0
4204558,2006,1,2006-10-01,presidente,11285,42,9712,1573,9071,201,440,9071,0
4204558,2006,1,2006-10-01,senador,11285,42,9712,1573,8461,526,725,8461,0
4204608,2006,1,2006-10-01,deputado estadual,128692,359,111544,17148,104410,4242,2892,97410,7000
4204608,2006,1,2006-10-01,deputado federal,128692,359,111544,17148,102042,5799,3703,95650,6392
4204608,2006,1,2006-10-01,governador,128692,359,111544,17148,102486,3536,5522,102486,0
4204608,2006,1,2006-10-01,presidente,128692,359,111544,17148,104704,2317,4523,104704,0
4204608,2006,1,2006-10-01,senador,128692,359,111544,17148,96269,6606,8669,96269,0
4204707,2006,1,2006-10-01,deputado estadual,7737,30,6838,899,6301,339,198,5883,418
4204707,2006,1,2006-10-01,deputado federal,7737,30,6838,899,6148,435,255,5772,376
4204707,2006,1,2006-10-01,governador,7737,30,6838,899,6326,184,328,6326,0
4204707,2006,1,2006-10-01,presidente,7737,30,6838,899,6326,164,348,6326,0
4204707,2006,1,2006-10-01,senador,7737,30,6838,899,5518,645,675,5518,0
4204756,2006,1,2006-10-01,deputado estadual,1383,5,1280,103,1229,39,12,1164,65
4204756,2006,1,2006-10-01,deputado federal,1383,5,1280,103,1215,48,17,1145,70
4204756,2006,1,2006-10-01,governador,1383,5,1280,103,1207,35,38,1207,0
4204756,2006,1,2006-10-01,presidente,1383,5,1280,103,1204,29,47,1204,0
4204756,2006,1,2006-10-01,senador,1383,5,1280,103,1119,78,83,1119,0
4204806,2006,1,2006-10-01,deputado estadual,28338,87,23169,5169,21815,928,426,19969,1846
4204806,2006,1,2006-10-01,deputado federal,28338,87,23169,5169,21206,1462,501,19373,1833
4204806,2006,1,2006-10-01,governador,28338,87,23169,5169,21028,714,1427,21028,0
4204806,2006,1,2006-10-01,presidente,28338,87,23169,5169,21465,507,1197,21465,0
4204806,2006,1,2006-10-01,senador,28338,87,23169,5169,19664,1445,2060,19664,0
4204905,2006,1,2006-10-01,deputado estadual,6474,26,5858,616,5403,356,99,4935,468
4204905,2006,1,2006-10-01,deputado federal,6474,26,5858,616,5349,391,118,4973,376
4204905,2006,1,2006-10-01,governador,6474,26,5858,616,5515,150,193,5515,0
4204905,2006,1,2006-10-01,presidente,6474,26,5858,616,5520,126,212,5520,0
4204905,2006,1,2006-10-01,senador,6474,26,5858,616,4876,493,489,4876,0
4205001,2006,1,2006-10-01,deputado estadual,9570,39,8112,1458,7603,339,170,6802,801
4205001,2006,1,2006-10-01,deputado federal,9570,39,8112,1458,7509,451,152,6854,655
4205001,2006,1,2006-10-01,governador,9570,39,8112,1458,7481,224,407,7481,0
4205001,2006,1,2006-10-01,presidente,9570,39,8112,1458,7553,151,408,7553,0
4205001,2006,1,2006-10-01,senador,9570,39,8112,1458,6751,545,816,6751,0
4205100,2006,1,2006-10-01,deputado estadual,2353,7,2167,186,1957,132,78,1795,162
4205100,2006,1,2006-10-01,deputado federal,2353,7,2167,186,1993,108,66,1863,130
4205100,2006,1,2006-10-01,governador,2353,7,2167,186,1979,79,109,1979,0
4205100,2006,1,2006-10-01,presidente,2353,7,2167,186,2014,58,95,2014,0
4205100,2006,1,2006-10-01,senador,2353,7,2167,186,1800,164,203,1800,0
4205159,2006,1,2006-10-01,deputado estadual,2368,9,2201,167,2048,73,80,1897,151
4205159,2006,1,2006-10-01,deputado federal,2368,9,2201,167,2005,104,92,1849,156
4205159,2006,1,2006-10-01,governador,2368,9,2201,167,1994,66,141,1994,0
4205159,2006,1,2006-10-01,presidente,2368,9,2201,167,2035,55,111,2035,0
4205159,2006,1,2006-10-01,senador,2368,9,2201,167,1815,140,246,1815,0
4205175,2006,1,2006-10-01,deputado estadual,2226,6,1684,542,1572,89,23,1363,209
4205175,2006,1,2006-10-01,deputado federal,2226,6,1684,542,1563,97,24,1420,143
4205175,2006,1,2006-10-01,governador,2226,6,1684,542,1576,34,74,1576,0
4205175,2006,1,2006-10-01,presidente,2226,6,1684,542,1537,36,111,1537,0
